Region,Category,Country,Group,Summary,TSC,Date,Type,Cleaned_Column,Lemmatized_Column,Final_cleaned,topic_percent,topic,top_words,subtopic,subtopic_name,Category-Summary
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,28-09-2022,Incident,          report issue   hardware   laptop_desktop,         report issue   hardware   laptop_desktop,report issue hardware laptop_desktop,68.005206017744,3,report-issue,0.0,laptop_desktop-report,Laptop Reported Issue - Hardware - Laptop_Desktop
AM,Laptop,United States,Deskside,Software Issues -  New laptop issues.,Y,07-09-2022,Incident,                software issue    new laptop issue,              software issue    new laptop issue,software issue new laptop issue,32.95701562219049,9,office-wifi,1.0,new-software,Laptop Software Issues -  New laptop issues.
AM,Laptop,United States,Deskside,Tate Wallace - Hardware Issue - Laptop Issues.,Y,02-11-2022,Incident,      tate wallace   hardware issue   laptop issue,     tate wallace   hardware issue   laptop issue,tate wallace hardware issue laptop issue,37.09091126040964,6,admin-install,0.0,wallace-issue,Laptop Tate Wallace - Hardware Issue - Laptop Issues.
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,19-10-2022,Incident,          report issue   hardware   laptop_desktop,         report issue   hardware   laptop_desktop,report issue hardware laptop_desktop,68.005206017744,3,report-issue,0.0,laptop_desktop-report,Laptop Reported Issue - Hardware - Laptop_Desktop
AM,Laptop,United States,Deskside,Troy Green - Hardware Issue - Laptop,Y,11-10-2022,Incident,                  troy green   hardware issue   la,               troy green   hardware issue   laptop,troy green hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Troy Green - Hardware Issue - Laptop
AM,Laptop,United States,Deskside,Nima Govind - Hardware Issue - Laptop keyboard and mouse issues.,Y,02-11-2022,Incident,    nima govind   hardware issue   laptop keyboard,nima govind   hardware issue   laptop keyboard,nima govind hardware issue laptop keyboard,66.61804450023146,10,window-keyboard,1.0,keyboard-laptop,Laptop Nima Govind - Hardware Issue - Laptop keyboard and mouse issues.
AM,,United States,Deskside,Reported Issue - Application - Adobe Acrobat Pro,Y,19-09-2022,Incident,    report issue   application   adobe acrobat pro,   report issue   application   adobe acrobat pro,report issue application adobe acrobat,70.61083482736396,7,adobe-acrobat,,,nan Reported Issue - Application - Adobe Acrobat Pro
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,07-10-2022,Incident,                               hardware issue   la,                            hardware issue   laptop,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop
AP,Laptop,Hong Kong,Deskside,Hardware Issue - Laptop monitor - [Alex],Y,14-09-2022,Incident,            hardware issue   laptop monitor   alex,           hardware issue   laptop monitor   alex,hardware issue laptop monitor alex,68.60553820124184,11,screen-issue,1.0,alex-monitor,Laptop Hardware Issue - Laptop monitor - [Alex]
AP,,Australia,Deskside,For the site AUPER02(Perth) file server idrac (10.132.24.196) in unavailable.,Y,08-09-2022,Incident,       for the site auper02perth file server idrac,for the site auper02perth file server idrac,site auper02perth file server idrac,42.28866801808873,0,outlook-email,0.0,site-server,nan For the site AUPER02(Perth) file server idrac (10.132.24.196) in unavailable.
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Battery Issues.,Y,26-09-2022,Incident,             hardware issue   laptop battery issue,            hardware issue   laptop battery issue,hardware issue laptop battery issue,68.23659270160934,2,laptop-hardware,0.0,battery-issue,Laptop Hardware Issue - Laptop Battery Issues.
AM,Network,United States,Deskside,Reported Issue - Network - WiFi,Y,17-10-2022,Incident,                     report issue   network   wifi,                    report issue   network   wifi,report issue network wifi,67.1889928873035,9,office-wifi,1.0,wifi-network,Network Reported Issue - Network - WiFi
AM,Laptop,United States,Deskside,Hardware Issue - Laptop / Power Off and Restart options are not available. ,Y,07-09-2022,Incident,   hardware issue   laptop   power off and restart,hardware issue   laptop   power off and restart,hardware issue laptop power,66.32808790906583,2,laptop-hardware,1.0,power-laptop,Laptop Hardware Issue - Laptop / Power Off and Restart options are not available. 
AM,Windows / OS,United States,Deskside,Mac - Computer Issues JLLNET2.0 WiFi,Y,14-09-2022,Incident,                mac   computer issue jllnet20 wifi,               mac   computer issue jllnet20 wifi,mac computer issue jllnet20 wifi,44.91858336694581,8,network-connectivity,1.0,wifi-mac,Windows / OS Mac - Computer Issues JLLNET2.0 WiFi
AM,,Canada,Deskside,Bomgar -  The user's computer does not appear on the system,Y,15-09-2022,Incident,       bomgar    the user computer do not appear o,bomgar    the user computer do not appear o,user computer,35.00059914140014,5,team-microsoft,0.0,user-computer,nan Bomgar -  The user's computer does not appear on the system
AM,Email,United States,Deskside,JLL Outlook mail search issue,Y,23-09-2022,Incident,                         jll outlook mail search i,                      jll outlook mail search issue,jll outlook search issue,66.90136627142037,0,outlook-email,0.0,search-outlook,Email JLL Outlook mail search issue
AP,Email,Singapore,Deskside,Remove deskside user email,Y,12-09-2022,Incident,                            remove deskside user e,                         remove deskside user email,deskside user email,31.032667397403607,6,admin-install,0.0,deskside-user,Email Remove deskside user email
AP,,India,Deskside,Application Issues,Y,02-09-2022,Incident,                                 application issue,                                 application issue,application issue,60.71773668899897,3,report-issue,1.0,application-issue,nan Application Issues
AP,,India,Deskside,Application  issue,Y,02-09-2022,Incident,                                    application   ,                                 application   issue,application issue,60.71773668899897,3,report-issue,1.0,application-issue,nan Application  issue
AM,Laptop,United States,Deskside,Lauren Slonceski - Hardware Issue - Laptop,Y,20-10-2022,Incident,            lauren slonceski   hardware issue   la,         lauren slonceski   hardware issue   laptop,lauren slonceski hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Lauren Slonceski - Hardware Issue - Laptop
AM,Network,United States,Deskside,Internet - Network connectivity issues,Y,11-12-2022,Incident,             internet   network connectivity issue,             internet   network connectivity issue,internet network connectivity issue,67.92226999391794,8,network-connectivity,0.0,internet-connectivity,Network Internet - Network connectivity issues
AM,Hardware,United States,Deskside,Diane Sierts - Hardware issues - Blue screen ,Y,02-11-2022,Incident,        diane siert   hardware issue   blue screen,      diane siert   hardware issue   blue screen,diane siert hardware issue blue screen,41.36015557005896,11,screen-issue,1.0,diane-blue,Hardware Diane Sierts - Hardware issues - Blue screen 
AM,,United States,Deskside,JLL Crowdstrike two unsanctioned EDR solutions - Reimage,Y,16-09-2022,Incident,     jll crowdstrike two unsanctioned edr solution,jll crowdstrike two unsanctioned edr solution,jll crowdstrike edr solution,60.17817401795382,5,team-microsoft,1.0,crowdstrike-jll,nan JLL Crowdstrike two unsanctioned EDR solutions - Reimage
AM,Hardware,United States,Deskside,Hardware -   06B03 Rio Grande Conference Room is having issues with having issues with speakers,Y,04-10-2022,Incident,   hardware     06b03 rio grande conference room i,hardware     06b03 rio grande conference room I,rio grande conference room,61.99209492335832,11,screen-issue,0.0,conference-room,Hardware Hardware -   06B03 Rio Grande Conference Room is having issues with having issues with speakers
AP,,India,Deskside,Hardward Troubleshooting,Y,06-09-2022,Incident,                              hardward troubleshoo,                           hardward troubleshooting,,54.16666666655456,2,laptop-hardware,1.0,nan-function,nan Hardward Troubleshooting
AP,Windows / OS,India,Deskside,Windows Troubleshooting,Y,12-09-2022,Incident,                            window troubleshooting,                            window troubleshooting,,54.16666666655456,2,laptop-hardware,1.0,nan-function,Windows / OS Windows Troubleshooting
AM,Windows / OS,United States,Deskside,Hardware Issue - Monitor- Computer Issues - Windows Icon / File Explorer,Y,12-10-2022,Incident,     hardware issue   monitor computer issue   win,hardware issue   monitor computer issue   win,hardware issue monitor computer issue,40.82489974143542,1,printer-hardware,1.0,monitor-computer,Windows / OS Hardware Issue - Monitor- Computer Issues - Windows Icon / File Explorer
AM,Laptop,United States,Deskside,Hardware Issue - Laptop-  Error : Your computer has been infected,Y,29-09-2022,Incident,   hardware issue   laptop   error   your computer,hardware issue   laptop   error   your computer,hardware issue laptop error,38.186454501655206,2,laptop-hardware,0.0,error-laptop,Laptop Hardware Issue - Laptop-  Error : Your computer has been infected
AM,Email,United States,Deskside,JLL mac device Teams group outlook calendar sync,Y,06-09-2022,Incident,   jll mac device team group outlook calendar sync,   jll mac device team group outlook calendar sync,jll mac device team group outlook calendar sync,38.77555532948802,8,network-connectivity,1.0,group-device,Email JLL mac device Teams group outlook calendar sync
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Battery.,Y,01-09-2022,Incident,                   hardware issue   laptop battery,                   hardware issue   laptop battery,hardware issue laptop battery,67.26077818327968,2,laptop-hardware,0.0,battery-laptop,Laptop Hardware Issue - Laptop Battery.
AM,Network,United States,Deskside,Off network issues ,Y,07-09-2022,Incident,                                 off network issue,                                off network issue,network issue,60.147190058675385,8,network-connectivity,1.0,network-issue,Network Off network issues 
AP,Active Directory,Australia,Deskside,Frequent Lock Out,Y,06-09-2022,Incident,                                     frequent lock,                                  frequent lock out,frequent lock,62.02907065276362,4,drive-update,1.0,frequent-lock,Active Directory Frequent Lock Out
AP,Hardware,India,Deskside,Hardware Troubleshooting,Y,13-09-2022,Incident,                              hardware troubleshoo,                           hardware troubleshooting,,54.16666666655456,2,laptop-hardware,1.0,nan-function,Hardware Hardware Troubleshooting
AM,,United States,Deskside,(STR1) ScanSafe Proxy - Blocked sites information,Y,02-09-2022,Incident,      str1 scansafe proxy   block site information,  str1 scansafe proxy   block site information,str1 scansafe proxy block site information,25.65933198110094,1,printer-hardware,1.0,information-block,nan (STR1) ScanSafe Proxy - Blocked sites information
AM,Laptop,Canada,Deskside,Hardware Issue - Laptop,Y,01-12-2022,Incident,                               hardware issue   la,                            hardware issue   laptop,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop
AM,,United States,Deskside,Black Screen,Y,02-09-2022,Incident,                                          black sc,                                       black screen,black screen,61.767370064171104,11,screen-issue,1.0,black-screen,nan Black Screen
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop GENERAL issues - Replacement required,Y,01-09-2022,Incident,    jll hardware issue   laptop general issue   re,jll hardware issue   laptop general issue   re,jll hardware issue laptop general issue re,68.81189796502622,11,screen-issue,0.0,general-jll,Laptop JLL Hardware Issue - Laptop GENERAL issues - Replacement required
AM,,United States,Deskside,Bluebeam -  Application issues,Y,20-09-2022,Incident,                     bluebeam    application issue,                     bluebeam    application issue,bluebeam application issue,42.081054861978565,9,office-wifi,1.0,bluebeam-application,nan Bluebeam -  Application issues
AM,Laptop,United States,Deskside,Laptop - Audio,Y,17-09-2022,Incident,                                        laptop   a,                                     laptop   audio,laptop audio,60.611178253573215,2,laptop-hardware,0.0,audio-laptop,Laptop Laptop - Audio
AP,M365,Hong Kong,Deskside,APAC - Application Issue - Excel function,Y,29-09-2022,Incident,             apac   application issue   excel func,          apac   application issue   excel function,apac application issue excel function,50.33905135890949,1,printer-hardware,1.0,apac-function,M365 APAC - Application Issue - Excel function
AM,Laptop,United States,Deskside,Jacques Mooney - Hardware Issue - Laptop (Internal system),Y,01-09-2022,Incident,    jacques mooney   hardware issue   laptop inter,jacques mooney   hardware issue   laptop inter,jacques mooney hardware issue laptop inter,67.85160137301695,1,printer-hardware,1.0,jacques-mooney,Laptop Jacques Mooney - Hardware Issue - Laptop (Internal system)
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Not starting - Windows - Laptop Booting to Blank/Black Screen,Y,07-09-2022,Incident,        hardware issue   laptop not start   window,hardware issue   laptop not start   window,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop Not starting - Windows - Laptop Booting to Blank/Black Screen
AM,Laptop,United States,Deskside,Laptop Refresh - (Blake Shaffer - Service Tag: 891M0F3,Y,07-09-2022,Incident,      laptop refresh   blake shaffer   service tag,laptop refresh   blake shaffer   service tag,laptop refresh blake shaffer service tag,64.74032701329571,1,printer-hardware,1.0,service-refresh,Laptop Laptop Refresh - (Blake Shaffer - Service Tag: 891M0F3
AM,,Canada,Deskside,Reported Issue - Other / Miscellaneous,Y,13-09-2022,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,nan Reported Issue - Other / Miscellaneous
AM,Email,United States,Deskside,Kalia Keith - Email - Other reported,Y,13-10-2022,Incident,                kalia keith   email   other report,               kalia keith   email   other report,kalia keith email,40.78277154054574,9,office-wifi,1.0,keith-email,Email Kalia Keith - Email - Other reported
