desc,Cleaned_Column,Lemmatized_Column,topic_percent,topic,top_words,subtopic,subtopic_name
"Node Name: tcmtm02-ws01.haasgroupintl.com

IP address: 192.168.166.47

Alert Time: Monday, June 20, 2022 3:19 AM

Severity: Critical

Current memory utilization:  95 %

Memory Utilization: 29.9 G

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4447.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:92113
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=92113

Alert Name: Non- Prod_Linux_Server _Memory utilization_Critical -Threshold -2

If this alert is not acknowledged, additional email reminders will be sent every 7 days If you acknowledge this alert, you are now responsible for resolving this issue.
","node name 

ip address 

alert time monday june    am

severity critical

current memory utilization   

memory utilization  g

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name non prod_linux_server _memory utilization_critical threshold 

if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","node name 

 ip address 

 alert time monday june     be 

 severity critical 

 current memory utilization   

 memory utilization   g 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name non prod_linux_server _ memory utilization_critical threshold 

 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",50.14188140177368,2,memory-available,0,memory
"Volume: XA6509-C:\ Label: 88E6AF70
Total size: 73.2 G
Percent used: 81 %
Space available: 13.7 G
Percent available: 19 %
Node Description: Windows 2008 R2 Server
IP Address: 192.168.52.69

This issue occurred on Monday, June 20, 2022 3:36 AM CT.
      
Alert Name: Citrix_ Windows_Disk utilization_Warning -Threshold -1
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=V:1967
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:81191
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=81191
If this alert is not acknowledged, additional email reminders will be sent every 7 days. If you acknowledge this alert, you are now responsible for resolving this issue.
","volume  label 
total size  g
percent used  
space available  g
percent available  
node description windows   server
ip address 

this issue occurred on monday june    am ct
      
alert name citrix_ windows_disk utilization_warning threshold 
view full device details here 
view full alert details here 
to claim ownership of this issue 
if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","volume   label 
 total size   g 
 percent use  
 space available   g 
 percent available  
 node description window    server 
 ip address 

 this issue occur on monday june     be ct 
      
 alert name citrix _ windows_disk utilization_warne threshold 
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 
 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",86.04400638126324,5,issue-percent,,
"Volume: XA6512-C:\ Label: 88E6AF70
Total size: 73.2 G
Percent used: 80 %
Space available: 14.6 G
Percent available: 20 %
Node Description: Windows 2008 R2 Server
IP Address: 192.168.52.72

This issue occurred on Monday, June 20, 2022 4:01 AM CT.
      
Alert Name: Citrix_ Windows_Disk utilization_Warning -Threshold -1
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=V:1995
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:81318
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=81318
If this alert is not acknowledged, additional email reminders will be sent every 7 days. If you acknowledge this alert, you are now responsible for resolving this issue.
","volume  label 
total size  g
percent used  
space available  g
percent available  
node description windows   server
ip address 

this issue occurred on monday june    am ct
      
alert name citrix_ windows_disk utilization_warning threshold 
view full device details here 
view full alert details here 
to claim ownership of this issue 
if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","volume   label 
 total size   g 
 percent use  
 space available   g 
 percent available  
 node description window    server 
 ip address 

 this issue occur on monday june     be ct 
      
 alert name citrix _ windows_disk utilization_warne threshold 
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 
 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",86.04400638126324,5,issue-percent,,
"Node Name: aus-esx17.haasgroupintl.com

IP address: 10.50.17.17

CPU Utilization: 93 %

Alert Time: Monday, June 20, 2022 4:25 AM

Severity: Warning

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:86576

Alert Name: Baseline_Win_CPU utilization_Warning
","node name 

ip address 

cpu utilization  

alert time monday june    am

severity warning

alert details 

alert name baseline_win_cpu utilization_warning
","node name 

 ip address 

 cpu utilization  

 alert time monday june     be 

 severity warning 

 alert detail 

 alert name baseline_win_cpu utilization_warne 
",78.07883340513241,4,warning-utilization_warne,,
"Node Name: AUS-BIPRD-PUB02

IP address: 192.168.11.185

CPU Utilization: 97 %

Alert Time: Monday, June 20, 2022 4:33 AM

Severity: Critical

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:61048

Alert Name: Baseline_Win_CPU utilization_Critical
","node name 

ip address 

cpu utilization  

alert time monday june    am

severity critical

alert details 

alert name baseline_win_cpu utilization_critical
","node name 

 ip address 

 cpu utilization  

 alert time monday june     be 

 severity critical 

 alert detail 

 alert name baseline_win_cpu utilization_critical 
",78.27829889551813,6,utilization_critical-cpu,,
"Group: Network Team Tickets: WAP - APAC - BCEZ Loakan Road, Baguio City 26000, Philippine?s
Group Status: Warning
Root Cause: PH-BAG-WAP01 is Down, PH-BAG-WAP03 is Down

Time of Outage:  Monday, June 20, 2022 4:39 AM.
Duration of Outage: 0 Minutes

This message was brought to you by the alert named: WAP Alerts: Group Warning Email - Network Team
Acknowledge: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=78808
","group network team tickets wap  apac  bcez loakan road baguio city  philippines
group status warning
root cause  is down  is down

time of outage  monday june    am
duration of outage  minutes

this message was brought to you by the alert named wap alerts group warning email  network team
acknowledge 
","group network team ticket wap   apac   bcez loakan road baguio city   philippine 
 group status warn 
 root cause   be down   be down 

 time of outage   monday june     be 
 duration of outage   minute 

 this message be bring to you by the alert name wap alert group warn email   network team 
 acknowledge 
",48.55892756657668,4,warning-utilization_warne,1,group
"Node Name: aus-esx17.haasgroupintl.com

IP address: 10.50.17.17

CPU Utilization: 100 %

Alert Time: Monday, June 20, 2022 4:45 AM

Severity: Critical

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:87756

Alert Name: Baseline_Win_CPU utilization_Critical
","node name 

ip address 

cpu utilization  

alert time monday june    am

severity critical

alert details 

alert name baseline_win_cpu utilization_critical
","node name 

 ip address 

 cpu utilization  

 alert time monday june     be 

 severity critical 

 alert detail 

 alert name baseline_win_cpu utilization_critical 
",78.27829889551813,6,utilization_critical-cpu,,
"Node Name: GBVVSSQ10
IP address: 10.224.40.135
Alert Time: Monday, June 20, 2022 5:05 AM
Severity: Warning
Current memory utilization :  95 % 

Free Memory Available : 5 % 

Total Memory : 16.0 G

Memory Used : 15.4 G

Memory Available : 657 M 

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4258.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:91852
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=91852

Alert Name: Baseline_Win_Memory utilization_Threshold-2
","node name 
ip address 
alert time monday june    am
severity warning
current memory utilization     

free memory available    

total memory   g

memory used   g

memory available   m 

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name baseline_win_memory 
","node name 
 ip address 
 alert time monday june     be 
 severity warn 
 current memory utilization     

 free memory available    

 total memory    g 

 memory use    g 

 memory available    m 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name baseline_win_memory 
",78.66909649408134,2,memory-available,,
"Group: Network Team Tickets: WAP - APAC - BCEZ Loakan Road, Baguio City 26000, Philippine?s
Group Status: Warning
Root Cause: PH-BAG-WAP01 is Down, PH-BAG-WAP03 is Down

Time of Outage:  Monday, June 20, 2022 5:09 AM.
Duration of Outage: 0 Minutes

View full object details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/ContainerDetails.aspx?NetObject=C:546.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:78810
 
This message was brought to you by the alert named: Group Ticket Warning Mode - Network Team
Acknowledge: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=78810
","group network team tickets wap  apac  bcez loakan road baguio city  philippines
group status warning
root cause  is down  is down

time of outage  monday june    am
duration of outage  minutes

view full object details here 
view full alert details here 
 
this message was brought to you by the alert named group ticket warning mode  network team
acknowledge 
","group network team ticket wap   apac   bcez loakan road baguio city   philippine 
 group status warn 
 root cause   be down   be down 

 time of outage   monday june     be 
 duration of outage   minute 

 view full object detail here 
 view full alert detail here 
 
 this message be bring to you by the alert name group ticket warning mode   network team 
 acknowledge 
",47.758493379119805,4,warning-utilization_warne,1,group
"Volume: XA6519-C:\ Label: 88E6AF70
Total size: 73.2 G
Percent used: 80 %
Space available: 14.4 G
Percent available: 20 %
Node Description: Windows 2008 R2 Server
IP Address: 192.168.52.79

This issue occurred on Monday, June 20, 2022 5:16 AM CT.
      
Alert Name: Citrix_ Windows_Disk utilization_Warning -Threshold -1
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=V:2052
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:81098
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=81098
If this alert is not acknowledged, additional email reminders will be sent every 7 days. If you acknowledge this alert, you are now responsible for resolving this issue.
","volume  label 
total size  g
percent used  
space available  g
percent available  
node description windows   server
ip address 

this issue occurred on monday june    am ct
      
alert name citrix_ windows_disk utilization_warning threshold 
view full device details here 
view full alert details here 
to claim ownership of this issue 
if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","volume   label 
 total size   g 
 percent use  
 space available   g 
 percent available  
 node description window    server 
 ip address 

 this issue occur on monday june     be ct 
      
 alert name citrix _ windows_disk utilization_warne threshold 
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 
 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",86.04400638126324,5,issue-percent,,
"Application: Microsoft IIS
Application Component: Sites(Down), HTTP Bindings Monitor (GHSProfessionalService)(Down)
Application State: Down
Node: AUS-GHS01
Node Description: Windows 2012 R2 Server
IP Address: 192.168.11.120

This issue occurred on Monday, June 20, 2022 5:17 AM CT.
      
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=AA:4330
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:87943
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=87943

NOTE:
If this alert is not acknowledged, additional email reminders will be sent every 7 days.If you acknowledge this alert, you are now responsible for resolving this issue.
Ruby Winds | Monitoring  
Email: ruby.winds@wescoair.com | Web: www.wescoair.com 
","application microsoft iis
application component sitesdown http bindings monitor ghsprofessionalservicedown
application state down
node 
node description windows   server
ip address 

this issue occurred on monday june    am ct
      
view full device details here 
view full alert details here 
to claim ownership of this issue 

note
if this alert is not acknowledged additional email reminders will be sent every  daysif you acknowledge this alert you are now responsible for resolving this issue
ruby winds  monitoring  
email rubywindswescoaircom  web wwwwescoaircom 
","application microsoft iis 
 application component sitesdown http binding monitor ghsprofessionalservicedown 
 application state down 
 node 
 node description window    server 
 ip address 

 this issue occur on monday june     be ct 
      
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 

 note 
 if this alert be not acknowledge additional email reminder will be send every   daysif you acknowledge this alert you be now responsible for resolve this issue 
 ruby wind   monitor  
 email rubywindswescoaircom   web wwwwescoaircom 
",86.31005509907787,3,application-issue,,
"Node Name: UKVSDC2

IP address: 192.168.3.6

CPU Utilization: 100 %

Alert Time: Monday, June 20, 2022 5:24 AM

Severity: Critical

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:65778

Alert Name: Baseline_Win_CPU utilization_Critical
","node name 

ip address 

cpu utilization  

alert time monday june    am

severity critical

alert details 

alert name baseline_win_cpu utilization_critical
","node name 

 ip address 

 cpu utilization  

 alert time monday june     be 

 severity critical 

 alert detail 

 alert name baseline_win_cpu utilization_critical 
",78.27829889551813,6,utilization_critical-cpu,,
"Node Name: CAV-SQLDW04
IP address: 192.168.50.70
Alert Time: Monday, June 20, 2022 5:40 AM
Severity: Warning
Current memory utilization :  94 % 

Free Memory Available : 6 % 

Total Memory : 32.0 G

Memory Used : 30.1 G

Memory Available : 1.9 G 

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4517.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:97368
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=97368

Alert Name: Baseline_Win_Memory utilization_Threshold-2
","node name 
ip address 
alert time monday june    am
severity warning
current memory utilization     

free memory available    

total memory   g

memory used   g

memory available   g 

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name baseline_win_memory 
","node name 
 ip address 
 alert time monday june     be 
 severity warn 
 current memory utilization     

 free memory available    

 total memory    g 

 memory use    g 

 memory available    g 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name baseline_win_memory 
",78.66909649408134,2,memory-available,,
"Volume: XA6510-C:\ Label: 88E6AF70
Total size: 73.2 G
Percent used: 80 %
Space available: 14.6 G
Percent available: 20 %
Node Description: Windows 2008 R2 Server
IP Address: 192.168.52.70

This issue occurred on Monday, June 20, 2022 5:56 AM CT.
      
Alert Name: Citrix_ Windows_Disk utilization_Warning -Threshold -1
View full device details here: https://AUS-ORIONAPP01:443/Orion/View.aspx?NetObject=V:1983
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:81190
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=81190
If this alert is not acknowledged, additional email reminders will be sent every 7 days. If you acknowledge this alert, you are now responsible for resolving this issue.
","volume  label 
total size  g
percent used  
space available  g
percent available  
node description windows   server
ip address 

this issue occurred on monday june    am ct
      
alert name citrix_ windows_disk utilization_warning threshold 
view full device details here 
view full alert details here 
to claim ownership of this issue 
if this alert is not acknowledged additional email reminders will be sent every  days if you acknowledge this alert you are now responsible for resolving this issue
","volume   label 
 total size   g 
 percent use  
 space available   g 
 percent available  
 node description window    server 
 ip address 

 this issue occur on monday june     be ct 
      
 alert name citrix _ windows_disk utilization_warne threshold 
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue 
 if this alert be not acknowledge additional email reminder will be send every   day if you acknowledge this alert you be now responsible for resolve this issue 
",86.04400638126324,5,issue-percent,,
"Node Name: AUS-BI02

IP address: 192.168.11.63

CPU Utilization: 100 %

Alert Time: Monday, June 20, 2022 5:57 AM

Severity: Critical

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:70878

Alert Name: Baseline_Win_CPU utilization_Critical
","node name 

ip address 

cpu utilization  

alert time monday june    am

severity critical

alert details 

alert name baseline_win_cpu utilization_critical
","node name 

 ip address 

 cpu utilization  

 alert time monday june     be 

 severity critical 

 alert detail 

 alert name baseline_win_cpu utilization_critical 
",78.27829889551813,6,utilization_critical-cpu,,
"Node Name: GBVVSMS4
IP address: 10.224.40.110
Alert Time: Monday, June 20, 2022 6:00 AM
Severity: warning
Current memory utilization :  99 % 

Free Memory Available : 1 % 

Total Memory : 8.0 G

Memory Used : 7.9 G

Memory Available : 77 M 

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4337.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:82138
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=82138

Alert Name: Baseline_Win_Memory utilization_Threshold-3
","node name 
ip address 
alert time monday june    am
severity warning
current memory utilization     

free memory available    

total memory   g

memory used   g

memory available   m 

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name baseline_win_memory 
","node name 
 ip address 
 alert time monday june     be 
 severity warn 
 current memory utilization     

 free memory available    

 total memory    g 

 memory use    g 

 memory available    m 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name baseline_win_memory 
",78.66909649408134,2,memory-available,,
"Node Name: GBVVSCL3
IP address: 10.224.32.69
Alert Time: Monday, June 20, 2022 6:10 AM
Severity: Warning
Current memory utilization :  94 % 

Free Memory Available : 6 % 

Total Memory : 8.0 G

Memory Used : 7.6 G

Memory Available : 419 M 

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4305.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:95348
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=95348

Alert Name: Baseline_Win_Memory utilization_Threshold-2
","node name 
ip address 
alert time monday june    am
severity warning
current memory utilization     

free memory available    

total memory   g

memory used   g

memory available   m 

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name baseline_win_memory 
","node name 
 ip address 
 alert time monday june     be 
 severity warn 
 current memory utilization     

 free memory available    

 total memory    g 

 memory use    g 

 memory available    m 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name baseline_win_memory 
",78.66909649408134,2,memory-available,,
"Node Data:
Node:CN-XIA-C1111-R01.wescoaircraft.com
Node IP:10.109.9.254
Desciprtion:Cisco C1111-8PLTELA Router with Latin America Multimode and Asia Pacific Advanced LTE
Node Location:Xi'an
Node Address:APAC - Level 2, Unit B, No. 5, Lantian Road, Yanliang, Xi'An, China
Local Contact: Lewis Liu | lewis.liu@incora.com

Network Node status: Down

This event occurred on Monday, June 20, 2022 6:19 AM CT.

Alert Name: TIER 3: Critical Device Down - NETWORK TEAM
View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:3536
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:90076
To claim ownership of this issue: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=90076","node data

node 
desciprtioncisco  router with latin america multimode and asia pacific advanced lte
node locationxian
node addressapac  level  unit b no  lantian road yanliang xian china
local contact lewis liu  lewisliuincoracom

network node status down

this event occurred on monday june    am ct

alert name tier  critical device down  network team
view full device details here 
view full alert details here 
to claim ownership of this issue ","node data 

 node 
 desciprtioncisco   router with latin america multimode and asia pacific advanced lte 
 node locationxian 
 node addressapac   level   unit b no   lantian road yanliang xian china 
 local contact lewis liu   lewisliuincoracom 

 network node status down 

 this event occur on monday june     be ct 

 alert name tier   critical device down   network team 
 view full device detail here 
 view full alert detail here 
 to claim ownership of this issue",59.280726051565466,0,network-event,0,locationxian
"Node Name: AUS-MCL01

IP address: 192.168.11.199

CPU Utilization: 94 %

Alert Time: Monday, June 20, 2022 6:40 AM

Severity: Warning

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:95080

Alert Name: Baseline_Win_CPU utilization_Warning
","node name 

ip address 

cpu utilization  

alert time monday june    am

severity warning

alert details 

alert name baseline_win_cpu utilization_warning
","node name 

 ip address 

 cpu utilization  

 alert time monday june     be 

 severity warning 

 alert detail 

 alert name baseline_win_cpu utilization_warne 
",78.07883340513241,4,warning-utilization_warne,,
"Group: Network Team Tickets: Tier3 - Xi'an - APAC - Level 2 Unit B No. 5 Lantian Road, Yanliang, Xian, China
Group Status: Down
Root Cause: CN-XIA-C1111-R01.wescoaircraft.com is Down

Time of Outage:  Monday, June 20, 2022 7:01 AM.

View full object details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/ContainerDetails.aspx?NetObject=C:505.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:52915
 
This message was brought to you by the alert named: Group Tickets - Network Team
Acknowledge: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=52915","group network team tickets   xian  apac  level  unit b no  lantian road yanliang xian china
group status down
root cause  is down

time of outage  monday june    am

view full object details here 
view full alert details here 
 
this message was brought to you by the alert named group tickets  network team
acknowledge ","group network team ticket    xian   apac   level   unit b no   lantian road yanliang xian china 
 group status down 
 root cause   be down 

 time of outage   monday june     be 

 view full object detail here 
 view full alert detail here 
 
 this message be bring to you by the alert name group ticket   network team 
 acknowledge",53.00812791900063,4,warning-utilization_warne,0,group
"Node Name: GBVVSDS0
IP address: 10.224.40.55
Alert Time: Monday, June 20, 2022 7:10 AM
Severity: Warning
Current memory utilization :  94 % 

Free Memory Available : 6 % 

Total Memory : 64.0 G

Memory Used : 60.2 G

Memory Available : 3.8 G 

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4428.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:95318
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=95318

Alert Name: Baseline_Win_Memory utilization_Threshold-2
","node name 
ip address 
alert time monday june    am
severity warning
current memory utilization     

free memory available    

total memory   g

memory used   g

memory available   g 

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name baseline_win_memory 
","node name 
 ip address 
 alert time monday june     be 
 severity warn 
 current memory utilization     

 free memory available    

 total memory    g 

 memory use    g 

 memory available    g 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name baseline_win_memory 
",78.66909649408134,2,memory-available,,
"Node Name: gbdvssq0
IP address: 10.224.32.140
Alert Time: Monday, June 20, 2022 7:50 AM
Severity: Warning
Current memory utilization :  95 % 

Free Memory Available : 5 % 

Total Memory : 4.0 G

Memory Used : 3.8 G

Memory Available : 194 M 

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4271.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:94028
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=94028

Alert Name: Baseline_Win_Memory utilization_Threshold-2
","node name 
ip address 
alert time monday june    am
severity warning
current memory utilization     

free memory available    

total memory   g

memory used   g

memory available   m 

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name baseline_win_memory 
","node name 
 ip address 
 alert time monday june     be 
 severity warn 
 current memory utilization     

 free memory available    

 total memory    g 

 memory use    g 

 memory available    m 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name baseline_win_memory 
",78.66909649408134,2,memory-available,,
"Node Name: VALFILE01V
IP address: 192.168.51.82
Alert Time: Monday, June 20, 2022 8:10 AM
Severity: Warning
Current memory utilization :  97 % 

Free Memory Available : 3 % 

Total Memory : 8.0 G

Memory Used : 7.8 G

Memory Available : 217 M 

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:446.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:95334
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=95334

Alert Name: Baseline_Win_Memory utilization_Threshold-2
","node name 
ip address 
alert time monday june    am
severity warning
current memory utilization     

free memory available    

total memory   g

memory used   g

memory available   m 

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name baseline_win_memory 
","node name 
 ip address 
 alert time monday june     be 
 severity warn 
 current memory utilization     

 free memory available    

 total memory    g 

 memory use    g 

 memory available    m 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name baseline_win_memory 
",78.66909649408134,2,memory-available,,
"Node Name: TXAU-SQL17-N2

IP address: 10.50.63.216

CPU Utilization: 100 %

Alert Time: Monday, June 20, 2022 8:12 AM

Severity: Critical

Alert Details: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:89875

Alert Name: Baseline_Win_CPU utilization_Critical
","node name 

ip address 

cpu utilization  

alert time monday june    am

severity critical

alert details 

alert name baseline_win_cpu utilization_critical
","node name 

 ip address 

 cpu utilization  

 alert time monday june     be 

 severity critical 

 alert detail 

 alert name baseline_win_cpu utilization_critical 
",78.27829889551813,6,utilization_critical-cpu,,
"Node Name: GBVVSSQ10
IP address: 10.224.40.135
Alert Time: Monday, June 20, 2022 8:15 AM
Severity: Warning
Current memory utilization :  95 % 

Free Memory Available : 5 % 

Total Memory : 16.0 G

Memory Used : 15.3 G

Memory Available : 716 M 

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4258.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:91852
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=91852

Alert Name: Baseline_Win_Memory utilization_Threshold-2
","node name 
ip address 
alert time monday june    am
severity warning
current memory utilization     

free memory available    

total memory   g

memory used   g

memory available   m 

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name baseline_win_memory 
","node name 
 ip address 
 alert time monday june     be 
 severity warn 
 current memory utilization     

 free memory available    

 total memory    g 

 memory use    g 

 memory available    m 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name baseline_win_memory 
",78.66909649408134,2,memory-available,,
"Node Name: GBVVSHR0
IP address: 10.224.40.134
Alert Time: Monday, June 20, 2022 8:20 AM
Severity: Warning
Current memory utilization :  95 % 

Free Memory Available : 5 % 

Total Memory : 24.0 G

Memory Used : 23.0 G

Memory Available : 1.0 G 

View full device details here: https://solarwinds.wescoair.com:443/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:4327.
View full alert details here: https://solarwinds.wescoair.com:443/Orion/View.aspx?NetObject=AAT:96788
Click here to acknowledge the alert: https://solarwinds.wescoair.com:443/Orion/Netperfmon/AckAlert.aspx?AlertDefID=96788

Alert Name: Baseline_Win_Memory utilization_Threshold-2
","node name 
ip address 
alert time monday june    am
severity warning
current memory utilization     

free memory available    

total memory   g

memory used   g

memory available   g 

view full device details here 
view full alert details here 
click here to acknowledge the alert 

alert name baseline_win_memory 
","node name 
 ip address 
 alert time monday june     be 
 severity warn 
 current memory utilization     

 free memory available    

 total memory    g 

 memory use    g 

 memory available    g 

 view full device detail here 
 view full alert detail here 
 click here to acknowledge the alert 

 alert name baseline_win_memory 
",78.66909649408134,2,memory-available,,
